Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35,No,Travel_Rarely,528,Human Resources,8,4,Mechanical,1,1164,3,Male,100,3,1,HR Manager,3,Single,86487,7108,1,Y,No,17,3,2,80,0,6,2,1,5,4,1,4
29,Yes,Travel_Rarely,408,Sales,23,1,Computer Science,1,1165,4,Female,45,2,3,Software Engineer,1,Married,66585,11162,1,Y,No,13,3,1,80,1,11,3,1,11,8,3,10
40,No,Travel_Frequently,593,Research & Development,9,4,Information Technology,1,1166,2,Female,88,3,3,Tech Lead,3,Single,153652,13782,9,Y,No,17,3,3,80,0,20,3,2,18,7,2,13
42,Yes,Travel_Frequently,481,Sales,12,3,Computer Science,1,1167,3,Male,44,3,4,Software Engineer,1,Single,83942,2447,0,Y,Yes,12,3,2,80,0,22,2,2,21,9,13,14
42,No,Travel_Rarely,647,Sales,4,4,Electronics,1,1171,2,Male,45,3,2,Software Engineer,1,Single,81973,2253,7,Y,No,13,3,4,80,0,9,3,4,6,4,1,5
35,No,Travel_Rarely,982,Research & Development,1,4,Information Technology,1,1172,4,Male,58,2,1,QA Engineer,3,Married,62336,16340,6,Y,No,12,3,2,80,1,10,2,3,8,0,1,7
24,No,Travel_Rarely,477,Research & Development,24,3,Information Technology,1,1173,4,Male,49,3,1,QA Engineer,2,Single,62682,6409,8,Y,No,22,4,4,80,0,6,2,3,4,3,1,2
28,Yes,Travel_Rarely,1485,Research & Development,12,1,Computer Science,1,1175,3,Female,79,3,1,QA Engineer,4,Married,63330,22955,1,Y,Yes,11,3,4,80,0,1,4,2,1,1,0,0
26,No,Travel_Rarely,1384,Research & Development,3,4,Information Technology,1,1177,1,Male,82,4,1,QA Engineer,4,Married,56050,13421,1,Y,No,22,4,2,80,1,8,2,3,8,7,0,7
30,No,Travel_Rarely,852,Sales,10,3,Electronics,1,1179,3,Male,72,2,2,Software Engineer,3,Married,61034,2706,1,Y,No,18,3,1,80,1,10,3,3,10,3,1,4
40,No,Travel_Frequently,902,Research & Development,26,2,Information Technology,1,1180,3,Female,92,2,2,Data Scientist,4,Married,162467,21203,3,Y,Yes,13,3,4,80,1,16,3,1,1,1,0,0
35,No,Travel_Rarely,819,Research & Development,2,3,Computer Science,1,1182,3,Male,44,2,3,DevOps Engineer,2,Divorced,95584,19588,2,Y,No,18,3,2,80,1,15,2,4,7,7,6,4
34,No,Travel_Frequently,669,Research & Development,1,3,Information Technology,1,1184,4,Male,97,2,2,Support Engineer,1,Single,32242,25755,0,Y,No,20,4,3,80,0,14,3,3,13,9,4,9
35,No,Travel_Frequently,636,Research & Development,4,4,Civil,1,1185,4,Male,47,2,1,QA Engineer,4,Married,61194,26537,1,Y,No,13,3,2,80,1,2,2,4,2,2,2,2
43,Yes,Travel_Rarely,1372,Sales,9,3,Electronics,1,1188,1,Female,85,1,2,Software Engineer,3,Single,81027,9489,8,Y,No,13,3,2,80,0,7,2,2,4,3,1,3
32,No,Non-Travel,862,Sales,2,1,Computer Science,1,1190,3,Female,76,3,1,Junior Developer,1,Divorced,44296,14947,1,Y,No,12,3,3,80,3,1,3,3,1,0,0,0
56,No,Travel_Rarely,718,Research & Development,4,4,Mechanical,1,1191,4,Female,92,3,5,Engineering Manager,1,Divorced,259013,18575,4,Y,No,13,3,4,80,1,28,2,3,5,2,4,2
29,No,Travel_Rarely,1401,Research & Development,6,1,Information Technology,1,1192,2,Female,54,3,1,QA Engineer,4,Married,76797,26342,1,Y,No,13,3,1,80,1,10,5,3,10,8,0,8
19,No,Travel_Rarely,645,Research & Development,9,2,Computer Science,1,1193,3,Male,54,3,1,Data Scientist,1,Single,183963,7172,1,Y,No,25,4,3,80,0,1,4,3,1,1,0,0
45,No,Travel_Rarely,1457,Research & Development,7,3,Information Technology,1,1195,1,Female,83,3,1,Data Scientist,3,Married,168624,20100,4,Y,Yes,19,3,3,80,1,7,2,2,3,2,0,2
37,No,Travel_Rarely,977,Research & Development,1,3,Computer Science,1,1196,4,Female,56,2,2,DevOps Engineer,4,Married,135345,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11
20,No,Travel_Rarely,805,Research & Development,3,3,Computer Science,1,1198,1,Male,87,2,1,QA Engineer,3,Single,74298,12828,1,Y,No,12,3,1,80,0,2,2,2,2,2,1,2
44,Yes,Travel_Rarely,1097,Research & Development,10,4,Computer Science,1,1200,3,Male,96,3,1,Data Scientist,3,Single,119848,10826,1,Y,Yes,11,3,3,80,0,6,4,3,6,4,0,2
53,No,Travel_Rarely,1223,Research & Development,7,2,Information Technology,1,1201,4,Female,50,3,5,Engineering Manager,3,Divorced,162596,18640,3,Y,No,18,3,2,80,1,26,6,3,7,7,4,7
29,No,Travel_Rarely,942,Research & Development,15,1,Computer Science,1,1202,2,Female,69,1,1,Data Scientist,4,Married,146804,26933,0,Y,Yes,18,3,1,80,1,6,2,2,5,4,1,3
22,Yes,Travel_Frequently,1256,Research & Development,3,4,Computer Science,1,1203,3,Male,48,2,1,Data Scientist,4,Married,80041,4223,0,Y,Yes,11,3,2,80,1,1,5,3,0,0,0,0
46,No,Travel_Rarely,1402,Sales,2,3,Electronics,1,1204,3,Female,69,3,4,Engineering Manager,1,Married,218526,24097,8,Y,No,23,4,1,80,0,28,2,3,26,15,15,9
44,No,Non-Travel,111,Research & Development,17,3,Computer Science,1,1206,4,Male,74,1,1,Data Scientist,3,Single,136753,4279,2,Y,No,13,3,4,80,0,6,3,3,0,0,0,0
33,No,Travel_Rarely,147,Human Resources,2,3,Business Administration,1,1207,2,Male,99,3,1,HR Manager,3,Married,97694,8429,1,Y,No,13,3,4,80,1,5,2,3,5,4,1,4
41,Yes,Non-Travel,906,Research & Development,5,2,Computer Science,1,1210,1,Male,95,2,1,Data Scientist,1,Divorced,123716,20293,6,Y,No,17,3,1,80,1,5,2,1,1,0,0,0
30,No,Travel_Rarely,1329,Sales,29,4,Computer Science,1,1211,3,Male,61,3,2,Software Engineer,1,Divorced,65610,13192,8,Y,No,19,3,3,80,3,8,3,3,4,3,0,3
40,No,Travel_Frequently,1184,Sales,2,4,Information Technology,1,1212,2,Male,62,3,2,Software Engineer,2,Married,86123,25440,5,Y,No,12,3,4,80,3,5,2,3,0,0,0,0
50,No,Travel_Frequently,1421,Research & Development,2,3,Information Technology,1,1215,4,Female,30,3,4,Engineering Manager,1,Married,295763,9490,2,Y,No,22,4,3,80,1,32,3,3,2,2,2,2
28,No,Travel_Rarely,1179,Research & Development,19,4,Information Technology,1,1216,4,Male,78,2,1,QA Engineer,1,Married,68996,12449,1,Y,No,12,3,3,80,3,6,2,3,6,5,3,3
46,No,Travel_Rarely,1450,Research & Development,15,2,Computer Science,1,1217,4,Male,52,3,5,Tech Lead,2,Married,230435,10849,5,Y,No,11,3,1,80,1,25,2,3,4,2,0,3
35,No,Travel_Rarely,1361,Sales,17,4,Computer Science,1,1218,3,Male,94,3,2,Software Engineer,1,Married,53045,21026,3,Y,Yes,15,3,4,80,3,15,2,3,7,7,1,7
24,Yes,Travel_Rarely,984,Research & Development,17,2,Computer Science,1,1219,4,Female,97,3,1,QA Engineer,2,Married,68054,3372,1,Y,No,13,3,1,80,1,1,3,1,1,0,0,0
33,No,Travel_Frequently,1146,Sales,25,3,Information Technology,1,1220,2,Female,82,3,2,Software Engineer,3,Married,83747,4905,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1
36,No,Travel_Rarely,917,Research & Development,6,4,Computer Science,1,1221,3,Male,60,1,1,QA Engineer,3,Divorced,50516,6865,1,Y,No,14,3,3,80,1,7,4,3,7,7,1,7
30,No,Travel_Rarely,853,Research & Development,7,4,Computer Science,1,1224,3,Male,49,3,2,QA Engineer,3,Divorced,70326,11309,1,Y,No,13,3,1,80,3,10,4,2,10,7,8,9
44,No,Travel_Rarely,200,Research & Development,29,4,Civil,1,1225,4,Male,32,3,2,Data Scientist,4,Single,86919,7744,1,Y,No,25,4,2,80,0,20,3,3,20,11,13,17
20,No,Travel_Rarely,654,Sales,21,3,Electronics,1,1226,3,Male,43,4,1,Junior Developer,4,Single,27131,5050,1,Y,No,17,3,4,80,0,2,2,3,2,1,2,2
46,No,Travel_Rarely,150,Research & Development,2,4,Mechanical,1,1228,4,Male,60,3,2,DevOps Engineer,4,Divorced,86942,17433,2,Y,No,11,3,3,80,1,12,3,2,6,3,1,4
42,No,Non-Travel,179,Human Resources,2,5,Information Technology,1,1231,4,Male,79,4,2,HR Manager,1,Married,107458,12858,7,Y,No,16,3,1,80,1,10,3,4,4,3,0,3
60,No,Travel_Rarely,696,Sales,7,4,Electronics,1,1233,2,Male,52,4,2,Software Engineer,4,Divorced,56208,10893,0,Y,Yes,18,3,2,80,1,12,3,3,11,7,1,9
32,No,Travel_Frequently,116,Research & Development,13,3,Civil,1,1234,3,Female,77,2,1,QA Engineer,2,Married,41272,7331,1,Y,No,20,4,3,80,1,2,2,3,2,2,2,2
32,No,Travel_Frequently,1316,Research & Development,2,2,Computer Science,1,1235,4,Female,38,3,2,Data Scientist,3,Single,122232,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7
36,No,Travel_Rarely,363,Research & Development,1,3,Mechanical,1,1237,3,Female,77,1,3,DevOps Engineer,1,Divorced,104980,4235,2,Y,Yes,21,4,3,80,1,17,2,3,7,7,7,7
33,No,Travel_Rarely,117,Research & Development,9,3,Information Technology,1,1238,1,Male,60,3,1,Data Scientist,4,Married,151057,6311,0,Y,No,13,3,2,80,1,15,5,3,14,10,4,10
40,No,Travel_Rarely,107,Sales,10,3,Mechanical,1,1239,2,Female,84,2,2,Software Engineer,2,Divorced,57788,11591,7,Y,No,12,3,2,80,1,7,2,4,5,1,1,3
25,No,Travel_Rarely,1356,Sales,10,4,Computer Science,1,1240,3,Male,57,3,2,Software Engineer,4,Single,64314,20623,0,Y,No,14,3,2,80,0,5,4,3,4,3,1,1
30,No,Travel_Rarely,1465,Research & Development,1,3,Information Technology,1,1241,4,Male,63,3,1,Data Scientist,2,Married,99888,9369,0,Y,Yes,21,4,1,80,1,12,2,3,11,9,5,7
42,No,Travel_Frequently,458,Research & Development,26,5,Information Technology,1,1242,1,Female,60,3,3,Tech Lead,1,Married,172217,23281,3,Y,Yes,17,3,3,80,0,20,6,3,1,0,0,0
35,No,Non-Travel,1212,Sales,8,2,Electronics,1,1243,3,Female,78,2,3,Software Engineer,4,Married,66437,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12
27,No,Travel_Rarely,1103,Research & Development,14,3,Computer Science,1,1244,1,Male,42,3,1,Data Scientist,1,Married,80386,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8
54,No,Travel_Frequently,966,Research & Development,1,4,Computer Science,1,1245,4,Female,53,3,3,DevOps Engineer,3,Divorced,74421,9659,7,Y,No,17,3,1,80,1,33,2,1,5,4,1,4
44,No,Travel_Rarely,1117,Research & Development,2,1,Computer Science,1,1246,1,Female,72,4,1,Data Scientist,4,Married,165821,19982,1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7
19,Yes,Non-Travel,504,Research & Development,10,3,Information Technology,1,1248,1,Female,96,2,1,Data Scientist,2,Single,171813,6148,1,Y,Yes,25,4,2,80,0,1,2,4,1,1,0,0
29,No,Travel_Rarely,1010,Research & Development,1,3,Computer Science,1,1249,1,Female,97,3,1,Data Scientist,4,Divorced,160763,5598,1,Y,No,15,3,1,80,3,3,5,3,3,2,1,2
54,No,Travel_Rarely,685,Research & Development,3,3,Computer Science,1,1250,4,Male,85,3,4,Tech Lead,4,Married,171513,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9
31,No,Travel_Rarely,1332,Research & Development,11,2,Information Technology,1,1251,3,Male,80,3,2,Support Engineer,1,Married,49187,17089,1,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1
31,No,Travel_Rarely,1062,Research & Development,24,3,Information Technology,1,1252,3,Female,96,2,2,Support Engineer,1,Single,59245,17198,1,Y,No,19,3,2,80,0,10,2,3,10,9,1,8
59,No,Travel_Rarely,326,Sales,3,3,Computer Science,1,1254,3,Female,48,2,2,Software Engineer,4,Single,67989,16490,5,Y,No,17,3,4,80,0,13,2,3,6,1,0,5
43,No,Travel_Rarely,920,Research & Development,3,3,Computer Science,1,1255,3,Male,96,1,5,Tech Lead,4,Married,239837,18625,3,Y,No,14,3,2,80,1,25,2,3,8,7,0,7
49,No,Travel_Rarely,1098,Research & Development,4,2,Information Technology,1,1256,1,Male,85,2,5,Engineering Manager,3,Married,161961,12124,2,Y,No,13,3,3,80,1,23,2,4,1,0,0,0
36,No,Travel_Frequently,469,Research & Development,3,3,Mechanical,1,1257,3,Male,46,3,1,Data Scientist,2,Married,134214,9256,1,Y,No,12,3,3,80,0,12,2,2,11,10,0,7
48,No,Travel_Rarely,969,Research & Development,2,2,Mechanical,1,1258,4,Male,76,4,1,QA Engineer,2,Single,70300,16620,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0
27,No,Travel_Rarely,1167,Research & Development,4,2,Computer Science,1,1259,1,Male,76,3,1,Data Scientist,3,Divorced,99843,3208,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3
29,No,Travel_Rarely,1329,Research & Development,7,3,Computer Science,1,1260,3,Male,82,3,2,Support Engineer,4,Divorced,45793,4204,1,Y,Yes,11,3,2,80,2,6,2,3,6,0,1,0
48,No,Travel_Rarely,715,Research & Development,1,3,Computer Science,1,1263,4,Male,76,2,5,Tech Lead,4,Single,141375,8733,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0
29,No,Travel_Rarely,694,Research & Development,1,3,Computer Science,1,1264,4,Female,87,2,4,Tech Lead,4,Divorced,234968,3423,3,Y,No,14,3,2,80,2,9,2,2,7,7,1,7
34,No,Travel_Rarely,1320,Research & Development,20,3,Mechanical,1,1265,3,Female,89,4,1,Data Scientist,3,Married,189146,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0
44,No,Travel_Rarely,1099,Sales,5,3,Electronics,1,1267,2,Male,88,3,5,Engineering Manager,2,Married,236366,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10
33,No,Travel_Rarely,536,Sales,10,5,Electronics,1,1268,4,Male,82,4,3,Software Engineer,3,Divorced,88294,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8
19,No,Travel_Rarely,265,Research & Development,25,3,Computer Science,1,1269,2,Female,57,4,1,Data Scientist,4,Single,102200,21221,1,Y,Yes,12,3,4,80,0,1,2,3,1,0,0,1
23,No,Travel_Rarely,373,Research & Development,1,2,Computer Science,1,1270,4,Male,47,3,1,Data Scientist,3,Married,147462,16901,1,Y,No,22,4,4,80,1,1,2,3,1,0,0,1
25,Yes,Travel_Frequently,599,Sales,24,1,Computer Science,1,1273,3,Male,73,1,1,Junior Developer,4,Single,26606,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0
26,No,Travel_Rarely,583,Research & Development,4,2,Computer Science,1,1275,3,Male,53,3,1,Data Scientist,4,Single,89293,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2
45,Yes,Travel_Rarely,1449,Sales,2,3,Electronics,1,1277,1,Female,94,1,5,Engineering Manager,2,Single,274338,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11
55,No,Non-Travel,177,Research & Development,8,1,Information Technology,1,1278,4,Male,37,2,4,Support Engineer,2,Divorced,55348,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0
21,Yes,Travel_Frequently,251,Research & Development,10,2,Computer Science,1,1279,1,Female,45,2,1,QA Engineer,3,Single,64454,25308,1,Y,No,20,4,3,80,0,2,2,1,2,2,2,2
46,No,Travel_Rarely,168,Sales,4,2,Electronics,1,1280,4,Female,33,2,5,Engineering Manager,2,Married,163707,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8
34,No,Travel_Rarely,131,Sales,2,3,Electronics,1,1281,3,Female,86,3,2,Software Engineer,1,Single,76009,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2
51,No,Travel_Frequently,237,Sales,9,3,Computer Science,1,1282,4,Male,83,3,5,Engineering Manager,2,Divorced,214431,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10
59,No,Travel_Rarely,1429,Research & Development,18,4,Information Technology,1,1283,4,Male,67,3,3,DevOps Engineer,4,Single,75935,20002,6,Y,No,12,3,4,80,0,25,6,2,9,7,5,4
34,No,Travel_Frequently,135,Research & Development,19,3,Information Technology,1,1285,3,Female,46,3,2,QA Engineer,2,Divorced,65740,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10
28,No,Travel_Frequently,791,Research & Development,1,4,Information Technology,1,1286,4,Male,44,3,1,QA Engineer,3,Single,52308,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2
44,No,Travel_Rarely,1199,Research & Development,4,2,Computer Science,1,1288,3,Male,92,4,5,Engineering Manager,1,Divorced,196820,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13
34,No,Travel_Frequently,648,Human Resources,11,3,Computer Science,1,1289,3,Male,56,2,2,HR Manager,2,Married,119192,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8
35,No,Travel_Rarely,735,Research & Development,6,1,Computer Science,1,1291,3,Male,66,3,1,Data Scientist,3,Married,125632,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2
42,No,Travel_Rarely,603,Research & Development,7,4,Information Technology,1,1292,2,Female,78,4,2,Data Scientist,2,Married,94071,5628,6,Y,Yes,16,3,4,80,0,18,2,3,1,0,0,0
43,No,Travel_Rarely,531,Sales,4,4,Electronics,1,1293,4,Female,56,2,3,Software Engineer,4,Single,84869,20364,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17
36,No,Travel_Rarely,429,Research & Development,2,4,Computer Science,1,1294,3,Female,53,3,2,DevOps Engineer,2,Single,114886,2323,9,Y,Yes,11,3,4,80,0,18,2,3,16,14,5,12
44,Yes,Travel_Rarely,621,Research & Development,15,3,Information Technology,1,1295,1,Female,73,3,3,Support Engineer,4,Married,40746,14075,1,Y,No,11,3,4,80,1,10,2,3,10,7,0,5
28,No,Travel_Frequently,193,Research & Development,2,3,Computer Science,1,1296,4,Male,52,2,1,QA Engineer,4,Married,61716,14222,1,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2
51,No,Travel_Frequently,968,Research & Development,6,2,Information Technology,1,1297,2,Female,40,2,1,QA Engineer,3,Single,59383,4257,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7
30,No,Non-Travel,879,Research & Development,9,2,Information Technology,1,1298,3,Female,72,3,2,DevOps Engineer,3,Single,119990,12858,7,Y,Yes,18,3,3,80,0,10,3,3,8,4,1,7
29,Yes,Travel_Rarely,806,Research & Development,7,3,Mechanical,1,1299,2,Female,39,3,1,QA Engineer,3,Divorced,61540,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7,7,7,7
28,No,Travel_Rarely,640,Research & Development,1,3,Mechanical,1,1301,4,Male,84,3,1,Data Scientist,1,Single,154504,4732,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2
25,No,Travel_Rarely,266,Research & Development,1,3,Information Technology,1,1303,4,Female,40,3,1,Data Scientist,2,Single,153450,18830,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1
32,No,Travel_Rarely,604,Sales,8,3,Information Technology,1,1304,3,Male,56,4,2,Software Engineer,4,Married,60483,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8
45,No,Travel_Frequently,364,Research & Development,25,3,Information Technology,1,1306,2,Female,83,3,5,Engineering Manager,2,Single,250133,13035,3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0
39,No,Travel_Rarely,412,Research & Development,13,4,Information Technology,1,1307,3,Female,94,2,4,Engineering Manager,2,Divorced,296459,17334,6,Y,Yes,13,3,4,80,2,21,4,3,19,9,15,2
58,No,Travel_Rarely,848,Research & Development,23,4,Computer Science,1,1308,1,Male,88,3,1,Data Scientist,3,Divorced,143960,26076,1,Y,No,12,3,4,80,2,2,3,3,2,2,2,2
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Computer Science,1,1309,4,Male,79,3,2,QA Engineer,3,Married,51837,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1
39,Yes,Travel_Rarely,360,Research & Development,23,3,Information Technology,1,1310,3,Male,93,3,1,Data Scientist,1,Single,119602,22154,0,Y,No,13,3,1,80,0,6,2,3,5,2,0,3
30,No,Travel_Rarely,1138,Research & Development,6,3,Mechanical,1,1311,1,Female,48,2,2,QA Engineer,4,Married,47242,23631,0,Y,No,12,3,1,80,1,10,6,3,9,2,6,7
36,No,Travel_Rarely,325,Research & Development,10,4,Mechanical,1,1312,4,Female,63,3,3,Support Engineer,3,Married,56235,5747,3,Y,No,12,3,1,80,0,10,0,3,7,7,1,7
46,No,Travel_Rarely,991,Human Resources,1,2,Computer Science,1,1314,4,Female,44,3,1,HR Manager,1,Single,81444,22957,6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7
28,No,Non-Travel,1476,Research & Development,1,3,Computer Science,1,1315,3,Female,55,1,2,QA Engineer,4,Married,77566,16392,0,Y,No,11,3,1,80,3,10,6,3,9,8,7,5
50,No,Travel_Rarely,1322,Research & Development,28,3,Computer Science,1,1317,4,Female,43,3,4,Tech Lead,1,Married,226236,22422,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2
40,Yes,Travel_Rarely,299,Sales,25,4,Electronics,1,1318,4,Male,57,2,3,Software Engineer,2,Single,50577,17235,2,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0
52,Yes,Travel_Rarely,1030,Sales,5,3,Computer Science,1,1319,2,Male,64,3,3,Software Engineer,2,Single,56262,21534,9,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7
30,No,Travel_Rarely,634,Research & Development,17,4,Information Technology,1,1321,2,Female,95,3,3,Engineering Manager,1,Married,224138,25927,1,Y,Yes,23,4,4,80,2,9,2,3,9,1,0,8
39,No,Travel_Rarely,524,Research & Development,18,2,Computer Science,1,1322,1,Male,32,3,2,DevOps Engineer,3,Single,125509,13352,0,Y,No,11,3,1,80,0,9,6,3,8,7,1,7
31,No,Non-Travel,587,Sales,2,4,Computer Science,1,1324,4,Female,57,3,3,Software Engineer,3,Divorced,93740,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6
41,No,Non-Travel,256,Sales,10,2,Information Technology,1,1329,3,Male,40,1,2,Software Engineer,2,Single,89732,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9
31,Yes,Travel_Frequently,1060,Sales,1,3,Computer Science,1,1331,4,Female,54,3,1,Junior Developer,2,Single,40694,8319,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2
44,Yes,Travel_Rarely,935,Research & Development,3,3,Computer Science,1,1333,1,Male,89,3,1,QA Engineer,1,Married,75215,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2
42,No,Non-Travel,495,Research & Development,2,1,Computer Science,1,1334,3,Male,37,3,4,Engineering Manager,3,Married,285370,26582,0,Y,Yes,13,3,4,80,0,21,3,2,20,8,2,10
55,No,Travel_Rarely,282,Research & Development,2,2,Information Technology,1,1336,4,Female,58,1,5,Engineering Manager,3,Married,179581,6992,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11
56,No,Travel_Rarely,206,Human Resources,8,4,Computer Science,1,1338,4,Male,99,3,5,Engineering Manager,2,Single,222838,4022,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7
40,No,Non-Travel,458,Research & Development,16,2,Computer Science,1,1340,3,Male,74,3,1,Data Scientist,3,Divorced,130510,8532,9,Y,No,16,3,2,80,1,6,0,3,4,2,0,0
34,No,Travel_Rarely,943,Research & Development,9,3,Computer Science,1,1344,4,Male,86,3,3,Support Engineer,4,Divorced,35788,5494,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6
40,No,Travel_Rarely,523,Research & Development,2,3,Computer Science,1,1346,3,Male,98,3,2,Data Scientist,4,Single,115402,22455,1,Y,No,13,3,3,80,0,9,4,3,9,8,8,8
41,No,Travel_Frequently,1018,Sales,1,3,Electronics,1,1349,3,Female,66,3,2,Software Engineer,1,Divorced,83204,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7
35,No,Travel_Frequently,482,Research & Development,4,4,Computer Science,1,1350,3,Male,87,3,2,Data Scientist,3,Single,110918,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1
51,No,Travel_Rarely,770,Human Resources,5,3,Computer Science,1,1352,3,Male,84,3,4,Engineering Manager,2,Divorced,150310,17588,1,Y,Yes,11,3,2,80,1,33,2,3,33,9,0,10
38,No,Travel_Rarely,1009,Sales,2,2,Computer Science,1,1355,2,Female,31,3,2,Software Engineer,1,Divorced,60674,19461,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7
34,No,Travel_Rarely,507,Sales,15,2,Information Technology,1,1356,3,Female,66,3,2,Software Engineer,1,Single,79234,23553,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6
25,No,Travel_Rarely,882,Research & Development,19,1,Information Technology,1,1358,4,Male,67,3,1,QA Engineer,4,Married,45576,9075,3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2
58,Yes,Travel_Rarely,601,Research & Development,7,4,Information Technology,1,1360,3,Female,53,2,3,DevOps Engineer,1,Married,104858,12023,7,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9
40,No,Travel_Rarely,329,Research & Development,1,4,Computer Science,1,1361,2,Male,88,3,1,QA Engineer,2,Married,52319,6762,3,Y,No,22,4,3,80,1,7,3,3,4,2,0,3
36,No,Travel_Frequently,607,Sales,7,3,Electronics,1,1362,1,Female,83,4,2,Software Engineer,1,Married,68477,2261,2,Y,No,16,3,4,80,1,17,2,2,15,7,6,13
48,No,Travel_Rarely,855,Research & Development,4,3,Computer Science,1,1363,4,Male,54,3,3,DevOps Engineer,4,Single,88287,18706,1,Y,No,11,3,3,80,0,11,2,3,10,9,0,8
27,No,Travel_Rarely,1291,Sales,11,3,Information Technology,1,1364,3,Female,98,4,1,Junior Developer,4,Married,25094,6527,8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0
51,No,Travel_Rarely,1405,Research & Development,11,2,Mechanical,1,1367,4,Female,82,2,4,DevOps Engineer,2,Single,100410,24439,3,Y,No,16,3,2,80,0,29,1,2,5,2,0,3
18,No,Non-Travel,1124,Research & Development,1,3,Computer Science,1,1368,4,Female,97,3,1,QA Engineer,4,Single,42842,19305,1,Y,No,15,3,3,80,0,0,5,4,0,0,0,0
35,No,Travel_Rarely,817,Research & Development,1,3,Information Technology,1,1369,4,Female,60,2,2,QA Engineer,4,Married,62212,10846,0,Y,No,12,3,2,80,1,10,0,3,9,7,0,0
27,No,Travel_Frequently,793,Sales,2,1,Computer Science,1,1371,4,Male,43,1,2,Software Engineer,4,Single,84714,20392,3,Y,No,20,4,2,80,0,8,3,3,6,2,0,0
55,Yes,Travel_Rarely,267,Sales,13,4,Electronics,1,1372,1,Male,85,4,4,Software Engineer,3,Single,73187,9277,6,Y,Yes,17,3,3,80,0,24,2,2,19,7,3,8
